Period,Team,Start Time,End Time,From,To,Start X,Start Y,End X,End Y,progression,angle,distance_goal,nearest_opponent,count_2m,count_6m,speed,eliminated,danger_score
1,Away,968.72,969.56,Player19,Player21,0.34,0.65,0.35,0.5,0.021618083521241005,0.341880660758586,0.35,0.06299714279235209,0.0,0.0,0.17896781402826636,0.0,0.5307653812543817
1,Away,970.64,971.48,Player21,Player19,0.34,0.53,0.35,0.66,-0.04351666478035687,-0.1640309038802611,0.38483762809787714,0.051310692842720426,0.0,1.0,0.15521910488577148,0.0,0.4167048163343202
1,Away,972.32,975.32,Player19,Player23,0.33,0.66,0.18,0.12,-0.053733504414727795,0.6611838445450058,0.4204759208325728,0.06457778255716125,0.0,0.0,0.18681541692269407,4.0,0.6371711121231197
1,Away,975.72,977.32,Player23,Player18,0.19,0.11,0.12,0.17,0.08267924194808851,0.9175630864948342,0.3511409973215887,0.01925062596384853,1.0,1.0,0.057622152858079735,4.0,0.7466308043092538
1,Home,999.2,1001.24,Player4,Player10,0.26,-0.01,0.34,0.1,0.12697005860466326,0.943224013354298,0.7717512552629895,0.0071695257862706705,1.0,3.0,0.06667387504282199,3.0,0.6534653041990178
1,Home,1019.04,1020.68,Player7,Player6,0.42,0.37,0.39,0.64,-0.03146896506421071,0.10961514865422015,0.6258594091327541,0.09773963883706548,0.0,0.0,0.1656472891122712,0.0,0.3795616449608886
1,Home,1021.84,1023.12,Player6,Player1,0.4,0.67,0.48,0.94,-0.05755698153030142,0.011958074546573135,0.681175454637056,0.06360305967483008,0.0,0.0,0.2200019975051409,3.0,0.4427463223601045
1,Home,1061.76,1063.6,Player6,Player10,0.97,0.98,0.86,0.66,0.2683336700017489,0.9235613549276206,0.21260291625469302,0.0708103925988269,0.0,0.0,0.18390135125749327,0.0,0.76993979983228
1,Home,1063.6,1064.32,Player10,Player8,0.86,0.66,0.95,0.53,0.15429339730623998,0.9935605192627117,0.05830951894845306,0.019814815164416685,1.0,7.0,0.21960261528946243,6.0,0.919219787214422
1,Away,1096.48,1098.24,Player21,Player22,0.45,0.53,0.36,0.89,-0.07975528903743673,0.1774644673378412,0.530754180388624,0.1532987423301313,0.0,0.0,0.21084062858272237,1.0,0.3815847508088317
1,Away,1101.36,1102.28,Player22,Player21,0.31,0.92,0.36,0.82,0.04035154229383575,0.45404633340759126,0.4816637831516918,0.09546881585104112,0.0,0.0,0.12152543355976164,0.0,0.5042766569479992
1,Away,1103.12,1104.04,Player21,Player23,0.34,0.82,0.23,0.78,0.10455128255728124,0.9185593875831448,0.3623534186398688,0.011937491361253428,1.0,1.0,0.12722499902955106,4.0,0.760745585673687
1,Away,1104.36,1104.96,Player23,Player21,0.24,0.78,0.28,0.83,-0.06399992187593251,-0.9993836246853577,0.432781700167648,0.044850677809816886,0.0,2.0,0.10671873729052317,0.0,0.2634693783710313
1,Away,1106.28,1106.92,Player21,Player19,0.27,0.8,0.31,0.72,0.023477165237247133,0.3656422437901228,0.38013155617496425,0.059330943023012866,0.0,1.0,0.1397542485937151,0.0,0.5299869604197497
1,Home,1108.96,1109.84,Player5,Player1,0.22,0.84,0.15,0.79,-0.04722722932540235,-0.5136848633754797,0.8981091247727082,0.11359268462361474,0.0,0.0,0.09775369621640659,0.0,0.1948741097349842
1,Home,1111.12,1111.88,Player1,Player5,0.17,0.8,0.23,0.9,0.014855010367518018,0.19237589996849944,0.8676981041814025,0.03520505929550467,0.0,1.0,0.15344610249588486,4.0,0.5066179423250738
1,Home,1111.88,1113.56,Player5,Player7,0.23,0.9,0.29,0.79,0.10075612462884198,0.8296292744657987,0.7669419795525605,0.04831926841333591,0.0,2.0,0.07458311956037432,1.0,0.5833954870612051
1,Home,1113.56,1114.8,Player7,Player5,0.29,0.79,0.38,0.92,0.01807617047859822,0.21605543490388218,0.7488658090739623,0.06548327801813227,0.0,0.0,0.1275111959745305,1.0,0.4386856777987671
1,Home,1117.68,1119.64,Player5,Player8,0.54,0.73,0.63,0.3,0.09370081792868973,0.6209609018877457,0.4205948168962618,0.109829210140108,0.0,0.0,0.22414165955600396,0.0,0.5638219801385793
1,Away,1133.56,1136.28,Player25,Player21,0.86,0.55,0.63,0.97,0.07544971764612751,0.4285958531173064,0.7860025445251434,0.22343413906563156,0.0,0.0,0.17604882196783467,4.0,0.4701478830872725
1,Away,1151.52,1152.44,Player21,Player22,0.19,1.01,0.25,0.98,0.003040227858118749,0.10682033303291691,0.5412023651093923,0.09248708126003326,0.0,0.0,0.07291526013585695,0.0,0.4171293410424862
1,Away,1154.32,1155.4,Player22,Player19,0.26,0.95,0.29,0.77,0.12347920328427225,0.7718307782700026,0.396232255123179,0.05556045446178425,0.0,1.0,0.16896562584159297,0.0,0.6426692251319208
1,Away,1156.68,1157.72,Player19,Player22,0.28,0.79,0.26,0.95,-0.11659857099252374,-0.6276826510361377,0.5197114584074513,0.08239404408086785,0.0,0.0,0.1550434182365159,0.0,0.25449148057369614
1,Away,1158.24,1159.28,Player22,Player21,0.26,0.94,0.17,0.98,0.001862211308264916,0.11522505183818849,0.5092150822589606,0.08425397854107546,0.0,0.0,0.09470055578650433,4.0,0.5393898487858529
1,Home,1162.52,1163.84,Player2,Player9,0.13,0.71,0.27,0.6,0.15816855261903218,0.9093263391992084,0.7368174807915457,0.02882363093019341,0.0,1.0,0.13488252889974026,4.0,0.7257985597074618
1,Home,1163.84,1164.48,Player9,Player6,0.27,0.6,0.2,0.56,-0.06542936401371757,-0.7928608928476365,0.8022468448052633,0.06662423733146976,0.0,0.0,0.1259727773171451,0.0,0.19498925223869035
1,Home,1168.32,1169.68,Player6,Player3,0.2,0.52,0.16,0.36,-0.05133679329204832,-0.21821222798054926,0.8515867542417507,0.06716932707717116,0.0,0.0,0.12126781251815516,0.0,0.2827186669382245
1,Away,1173.48,1174.68,Player18,Player24,0.28,0.06,0.21,0.19,0.14710328787923088,0.9973391821044998,0.3744329045369811,0.07201694522818919,0.0,0.0,0.12304019216860704,1.0,0.7109231133621979
1,Away,1175.76,1176.8,Player24,Player19,0.22,0.19,0.28,0.35,0.06248395268959239,0.5603628669104089,0.31764760348537185,0.055429191767515436,0.0,1.0,0.16430776433303518,0.0,0.5979448746798366
1,Away,1178.72,1180.68,Player19,Player18,0.26,0.39,0.12,0.07,-0.16411840144113216,0.01216936075500346,0.44643028571099425,0.13944004338783028,0.0,0.0,0.17820662445482302,4.0,0.4240579556128329
1,Away,1217.68,1219.32,Player15,Player19,0.67,0.21,0.61,0.34,0.09943388892065685,0.7452341841373937,0.6306346010171024,0.026040831399938066,0.0,2.0,0.08730378697120408,3.0,0.6702156569551827
1,Home,1223.72,1225.12,Player6,Player10,0.59,0.61,0.62,0.75,-0.030362911085943856,-0.05100352877143021,0.45486261662176636,0.08282528901247495,0.0,0.0,0.10227015045198393,0.0,0.4029981256922462
1,Home,1226.2,1227.44,Player10,Player5,0.65,0.77,0.69,0.94,-0.09619714352590869,-0.41321193606605716,0.5382378656319156,0.06588490722464435,0.0,0.0,0.14084071932720033,1.0,0.3321311023755776
1,Home,1228.32,1229.16,Player5,Player6,0.69,0.93,0.61,0.84,0.012696998416881766,0.21775635359317844,0.5173973328110612,0.0515051240169364,0.0,1.0,0.1433523164141692,0.0,0.4736193264537468
1,Home,1229.16,1230.12,Player6,Player10,0.61,0.84,0.7,0.72,0.14537582805629562,0.9779591972825122,0.37202150475476553,0.0681122933103856,0.0,0.0,0.15625000000003106,3.0,0.7647874002040137
1,Away,1232.28,1233.24,Player19,Player21,0.76,0.66,0.77,0.63,-0.004237406656281584,-0.11400126812645967,0.7808969202141856,0.03691955037646046,0.0,1.0,0.0329403922934194,0.0,0.3567923277064556
1,Home,1237.32,1238.52,Player1,Player7,0.6,0.74,0.59,0.62,0.03927596432174746,0.44149979131867056,0.4272001872658766,0.06368635411137931,0.0,0.0,0.10034662148993198,0.0,0.5350187683623624
1,Home,1239.6,1240.68,Player7,Player9,0.61,0.61,0.65,0.49,0.05507316378686433,0.5618720735557319,0.3501428280002319,0.06677448165279914,0.0,0.0,0.11712139482103434,2.0,0.6326173524799144
1,Home,1241.48,1243.04,Player9,Player4,0.67,0.45,0.68,0.19,-0.11176700283333657,-0.11169398956237635,0.44553338819890925,0.08005112866162467,0.0,0.0,0.16678989527254032,0.0,0.35974643719858335
1,Home,1246.4,1247.6,Player4,Player7,0.81,0.28,0.75,0.37,0.008908781002865185,0.26714323987397287,0.28178005607210743,0.090862640287414,0.0,0.0,0.0901387818866134,0.0,0.5086839304529425
1,Away,1261.84,1263.88,Player25,Player17,0.96,0.62,0.89,0.88,-0.0002583711969671443,0.13819550140952117,0.9677293009927931,0.24634352944617804,0.0,0.0,0.13198933350818626,0.0,0.2201008680947745
1,Away,1268.36,1269.32,Player17,Player20,0.69,0.88,0.65,0.67,0.11585514244268613,0.6377826627937692,0.671863081289633,0.04746615320415178,0.0,1.0,0.2226828992336577,0.0,0.5585045337098522
1,Away,1293.52,1295.88,Player17,Player16,0.71,0.96,0.76,0.53,0.08539866889011793,0.4431666106813125,0.7605918747922568,0.1940410152519307,0.0,0.0,0.1834310239145101,0.0,0.39461259314332603
1,Away,1297.36,1298.68,Player16,Player15,0.74,0.47,0.65,0.24,0.04053643352393543,0.32637638169878835,0.7000714249274855,0.1523667220885191,0.0,0.0,0.18710740962465056,0.0,0.3960371241015104
1,Away,1304.76,1306.28,Player15,Player16,0.5,0.2,0.6,0.4,-0.025181063545291926,0.07669591065395452,0.6082762530298219,0.12379980169612548,0.0,0.0,0.14710973536183003,0.0,0.3639221896150553
1,Away,1309.56,1312.36,Player16,Player17,0.57,0.46,0.51,0.94,-0.10217077967549038,0.19319245632290089,0.6735725647619565,0.15060931080115864,0.0,0.0,0.1727626660349717,0.0,0.31366581309669495
1,Away,1354.52,1355.2,Player20,Player19,0.61,0.87,0.57,0.8,0.06931504266196209,0.8744698999346537,0.6441273166075167,0.048623600236921936,0.0,1.0,0.11856261394555577,1.0,0.60543830084456
1,Away,1366.44,1368.2,Player22,Player17,0.48,1.01,0.67,0.95,-0.10673649916351768,-0.43426492433176656,0.8070935509592428,0.1786884002950388,0.0,0.0,0.11320942525665559,0.0,0.15859981651853852
1,Away,1369.32,1370.64,Player17,Player16,0.66,0.91,0.7,0.54,0.07583941253890847,0.4333253479744415,0.7011419257183241,0.13722472554171852,0.0,0.0,0.2819362737261528,0.0,0.44175661862280896
1,Away,1371.92,1373.52,Player16,Player15,0.68,0.48,0.64,0.2,-0.02652982781509372,0.11225606783769199,0.7068238818828917,0.12718396164611329,0.0,0.0,0.17677669529664694,0.0,0.34411410862064057
1,Away,1375.88,1378.64,Player15,Player22,0.61,0.22,0.35,0.97,0.0851895548226489,0.6918347595266378,0.5860034129593444,0.20533893663891414,0.0,0.0,0.28760448728211885,6.0,0.6328969008518859
1,Away,1380.6,1383.6,Player22,Player21,0.32,0.97,0.09,0.85,0.20720853904132686,0.881312690185381,0.36138621999185305,0.03248072043535974,0.0,1.0,0.08647414514048564,4.0,0.8300260259519925
1,Home,1385.8,1388.44,Player3,Player11,0.05,0.53,0.07,0.47,0.019989821020106824,0.34600794540193525,0.9304837451562493,0.07485043820847011,0.0,0.0,0.02395664894066865,1.0,0.4094739518521451
1,Home,1392.84,1394.52,Player11,Player4,0.09,0.47,0.16,0.22,0.02505662636005679,0.23775368929709884,0.8854377448471462,0.10433034937159945,0.0,0.0,0.15453279744936518,0.0,0.361288477342246
1,Away,1403.32,1404.08,Player17,Player20,0.5,0.44,0.44,0.32,0.028192559520378357,0.3374563011611086,0.4753945729601885,0.061449316513692794,0.0,0.0,0.17653168243419604,4.0,0.612539063510554
1,Away,1407.52,1408.96,Player20,Player18,0.35,0.28,0.32,0.03,-0.1551942268612922,-0.42750399591146593,0.5685947590331799,0.17621102405922281,0.0,0.0,0.17485664322241243,1.0,0.22292928235924314
1,Away,1412.52,1414.4,Player18,Player19,0.3,0.06,0.43,0.3,0.05830485017259884,0.4581840763709487,0.474236228055175,0.09623144808221479,0.0,0.0,0.14518451131867433,0.0,0.5152252529763081
1,Away,1417.56,1420.12,Player19,Player17,0.43,0.4,0.43,0.8,-0.08283426806385086,0.22651221195846036,0.5243090691567331,0.09566618002199102,0.0,0.0,0.15625000000000333,0.0,0.3992550060836074
1,Away,1420.12,1421.56,Player17,Player22,0.43,0.8,0.28,0.97,-0.022774105506864095,0.11356936186628373,0.5470831746635972,0.09641690567530153,0.0,0.0,0.15744144512158612,5.0,0.5387467454916856
1,Home,1461.4,1464.72,Player4,Player3,0.46,0.01,0.29,0.24,-0.02693083886327141,0.10021534402303392,0.7561084578286371,0.02332517952771212,0.0,1.0,0.08614668461491184,0.0,0.3965617388750857
1,Home,1464.72,1467.64,Player3,Player1,0.29,0.24,0.35,0.76,0.056037032901151584,0.4492326177074946,0.7000714249274855,0.05585548943479057,0.0,1.0,0.17926373052468594,2.0,0.540456968987892
1,Home,1467.64,1468.72,Player1,Player10,0.35,0.76,0.45,0.68,0.12136597307827401,0.9570137297773575,0.5787054518492115,0.08318106575417268,0.0,0.0,0.11857637476728296,3.0,0.6904414170974829
1,Away,1475.2,1476.28,Player22,Player17,0.49,1.01,0.59,0.94,-0.028754528982810945,-0.15405706954202059,0.7360027173862879,0.150215025213858,0.0,0.0,0.11302366310865301,0.0,0.2766053886056957
1,Away,1478.24,1479.84,Player17,Player16,0.58,0.89,0.65,0.66,0.0295250313530796,0.2922016771490683,0.6694027188471825,0.13268315529862867,0.0,0.0,0.15026019100214988,0.0,0.4046705504073738
1,Away,1481.08,1483.28,Player16,Player15,0.64,0.63,0.6,0.27,0.01049672163353399,0.3060626223629515,0.6425729530566938,0.11686914605660467,0.0,0.0,0.1646433661479496,0.0,0.4148633179838156
1,Away,1485.08,1486.2,Player15,Player18,0.55,0.21,0.38,0.0,-0.006241076455910766,0.19405402715820413,0.6280127387243033,0.09145351660816547,0.0,0.0,0.24123671582330128,5.0,0.5454603979545439
1,Away,1487.28,1487.76,Player18,Player19,0.38,0.0,0.44,0.13,0.05312144465211088,0.4693126250781268,0.5748912940721924,0.040529264735497,0.0,1.0,0.29828793881824606,0.0,0.5303505104655597
1,Away,1488.6,1489.4,Player19,Player20,0.43,0.11,0.38,0.25,0.12565439432623332,0.8817968379390355,0.45486261662176636,0.04085626023022665,0.0,1.0,0.18582585934143908,1.0,0.6846528228170317
1,Away,1529.36,1531.0,Player16,Player21,0.68,0.39,0.58,0.43,0.10463073721263982,0.9758557140620269,0.5842088667591412,0.022108143296079803,0.0,1.0,0.06567274155041682,4.0,0.7502078598607402
1,Away,1531.0,1531.52,Player21,Player19,0.58,0.43,0.6,0.38,-0.02767347487199301,-0.47995000444782754,0.6118823416311342,0.05466304967708989,0.0,2.0,0.10356086167566715,0.0,0.31609371124958735
1,Home,1532.96,1533.64,Player6,Player9,0.6,0.39,0.62,0.37,0.013227657693366812,0.4942601014078232,0.40162171256046403,0.0032576218319503992,1.0,1.0,0.04159451654038129,0.0,0.535127234533973
1,Home,1534.92,1535.52,Player9,Player7,0.63,0.33,0.54,0.38,-0.06820911153014181,-0.5915563569371693,0.47539457296018844,0.06142932931426159,0.0,0.0,0.17159383568314263,0.0,0.3079333094293804
1,Home,1536.76,1538.28,Player7,Player1,0.54,0.41,0.55,0.75,-0.04605984123903145,0.22077923876153163,0.51478150704935,0.04060771355296912,0.0,1.0,0.2237809388380941,0.0,0.45552997354390035
1,Home,1699.04,1699.8,Player6,Player10,0.56,0.73,0.56,0.97,-0.14732908062053857,-0.46325032161431307,0.6438167441127949,0.08611748370685239,0.0,0.0,0.3157894736842143,0.0,0.23796454695831373
1,Home,1699.8,1700.96,Player10,Player7,0.56,0.97,0.47,0.94,-0.04502285985898613,-0.41749333611779155,0.688839603971781,0.1138521519339885,0.0,0.0,0.08178304293538342,0.0,0.26052282301890045
1,Home,1701.56,1702.68,Player7,Player2,0.47,0.94,0.36,0.82,-0.026702148828151695,-0.04904760111648986,0.7155417527999327,0.13148597263586714,0.0,0.0,0.1453466124651606,0.0,0.3123706798105737
1,Home,1703.64,1704.92,Player2,Player7,0.36,0.81,0.42,0.96,-0.029144353030428838,-0.0705041219301045,0.7402702209328699,0.09409745214404049,0.0,0.0,0.12621480016721756,1.0,0.35301642122714366
1,Home,1724.52,1725.28,Player7,Player10,0.65,1.01,0.71,0.96,0.07476363879478376,0.9625129090443818,0.5437830449729009,0.014661241420834789,1.0,1.0,0.10276644310403613,2.0,0.6544726131551446
1,Home,1725.28,1726.04,Player10,Player7,0.71,0.96,0.65,1.0,-0.06654473581378428,-0.9129450061779113,0.6103277807866851,0.05570986627160397,0.0,1.0,0.09488292830168504,0.0,0.22691683017051828
1,Home,1728.56,1729.56,Player7,Player2,0.56,0.91,0.45,0.95,-0.1092185220273989,-0.9205222672377072,0.7106335201775947,0.11415270342834632,0.0,0.0,0.11704699910719626,0.0,0.14379444336855446
1,Away,1733.0,1734.16,Player17,Player22,0.73,0.83,0.64,0.92,0.035617841734603584,0.3530537899842126,0.7655063683601856,0.08508460789120435,0.0,0.0,0.1097234660461807,2.0,0.47911173941007984
1,Away,1738.76,1739.4,Player22,Player21,0.55,0.96,0.46,0.91,0.10080965068957815,0.9820992715773849,0.6161980201201559,0.02129073507420545,0.0,1.0,0.1608692209528967,3.0,0.7172754635819337
1,Home,1782.96,1783.56,Player4,Player9,0.69,0.22,0.76,0.05,-0.0922680285158915,-0.337239194558641,0.51,0.10989409674773255,0.0,0.0,0.3064129385142171,3.0,0.381515051259379
1,Home,1784.6,1785.4,Player9,Player4,0.75,0.05,0.67,0.16,0.04096719743006472,0.42131508800829826,0.4738143096192853,0.05257523561525892,0.0,1.0,0.17001838135915437,0.0,0.5302133009437289
1,Home,1786.6,1788.72,Player4,Player3,0.64,0.13,0.45,0.33,-0.059437138619357954,0.039322764500025816,0.5756735185849702,0.05174489443413715,0.0,1.0,0.1301237190955939,0.0,0.39616003593215915
1,Home,1789.48,1791.16,Player3,Player2,0.44,0.36,0.38,0.7,-0.07422511140962074,0.07024820514807725,0.6514598989960932,0.1003245493386339,0.0,0.0,0.20550805359085017,0.0,0.3458868834185168
1,Home,1792.92,1793.68,Player2,Player7,0.38,0.78,0.4,0.96,-0.07574827278963392,-0.30842279938739153,0.7560423268574319,0.05745271185940657,0.0,1.0,0.23829960889835583,1.0,0.3148210382532851
1,Home,1804.56,1805.28,Player7,Player10,0.39,1.01,0.44,0.91,0.10106394729694346,0.9167912741111487,0.6940461079784254,0.008614708352579324,1.0,2.0,0.15528249843747946,2.0,0.6290570164049831
1,Home,1805.28,1806.16,Player10,Player7,0.44,0.91,0.38,0.99,-0.0962070160267886,-0.9566949881530911,0.790253124005214,0.050703035412093415,0.0,1.0,0.1136363636363495,0.0,0.1668100411333108
1,Home,1833.4,1836.16,Player2,Player9,0.37,0.87,0.75,0.86,0.2923240382880907,0.8753065671335483,0.4382921400162225,0.004380410939626562,1.0,1.0,0.13772882470107445,8.0,0.9383550930765029
1,Home,1859.4,1860.44,Player7,Player9,0.74,1.01,0.86,0.91,0.13920729080577904,0.9192503986820486,0.43324358044868944,0.003203513695928261,1.0,2.0,0.15019710915205628,6.0,0.8207985433653161
1,Away,1885.84,1888.16,Player22,Player21,0.6,1.01,0.63,0.69,0.12943692984991717,0.5736987108536256,0.6580273550544841,0.09081473944244954,0.0,0.0,0.13853585068954366,0.0,0.5277438442819341
1,Away,1888.16,1890.08,Player21,Player15,0.63,0.69,0.66,0.31,-0.02877683829322697,0.212495003274058,0.686804193347711,0.20724805837449967,0.0,0.0,0.1985324849223693,0.0,0.31198814726475144
1,Away,1893.48,1894.8,Player15,Player18,0.53,0.25,0.4,0.04,-0.02358661320578226,0.11331196853033973,0.6095900261651268,0.15139727078121323,0.0,0.0,0.1871074096246828,0.0,0.3530227931636083
1,Away,1897.36,1898.48,Player18,Player21,0.32,0.07,0.39,0.23,0.061662082305038945,0.495673394371048,0.47434164902525694,0.09813499121108639,0.0,0.0,0.1559307963979566,0.0,0.5218436627293449
1,Away,1899.84,1902.92,Player21,Player17,0.39,0.22,0.46,0.75,-0.0434414491420248,0.4718194869120707,0.523545604508337,0.15208051880500675,0.0,0.0,0.17357229096912974,0.0,0.42131685772322885
1,Away,1905.08,1907.8,Player17,Player18,0.43,0.73,0.23,0.15,0.06883958178202582,0.7333384209852827,0.41880783182743847,0.03509017241336954,0.0,1.0,0.22555678897320314,6.0,0.7817308720888233
1,Away,1910.2,1911.32,Player18,Player15,0.31,0.1,0.42,0.15,-0.04065424015826591,-0.23058486250651483,0.5467174773134658,0.07373146478946419,0.0,0.0,0.10788433904996204,0.0,0.35333867031183175
1,Away,1912.04,1914.16,Player15,Player16,0.41,0.15,0.54,0.41,-0.00837534884909763,0.24058160578669047,0.5474486277268398,0.10562077683865045,0.0,0.0,0.13711737597875304,0.0,0.4245865033916759
1,Away,1915.16,1916.76,Player16,Player17,0.54,0.43,0.49,0.8,-0.03002516128644972,0.26020150256327973,0.574543296888929,0.13411145253109447,0.0,0.0,0.23335193378244418,0.0,0.39432041092261505
1,Away,1919.8,1920.92,Player17,Player16,0.5,0.72,0.59,0.57,-0.047878019750611345,-0.12557887223129022,0.5941380311005179,0.0578479256326448,0.0,1.0,0.15618621146905406,0.0,0.36708946161710704
1,Away,1922.44,1923.64,Player16,Player15,0.64,0.5,0.64,0.24,-0.05079664156682173,0.0,0.6907966415668217,0.10996724785134893,0.0,0.0,0.21666666666665846,1.0,0.3572640769002658
1,Away,1925.48,1927.0,Player15,Player20,0.67,0.21,0.58,0.34,0.12840413167810638,0.8489628858425408,0.6016643582596529,0.04402546990095616,0.0,1.0,0.1040222914529085,3.0,0.6962174778006626
1,Away,1928.0,1929.56,Player20,Player19,0.59,0.29,0.46,0.06,-0.010294486039534867,0.17164620633344416,0.6365532185135819,0.06431225466425511,0.0,0.0,0.16935698479004316,3.0,0.5001914680443302
1,Away,1929.56,1931.08,Player19,Player18,0.46,0.06,0.35,0.03,0.05054980555423749,0.5152989101466862,0.5860034129593444,0.027131008090375115,0.0,1.0,0.07501154112494422,1.0,0.5652473345155232
1,Away,1936.16,1937.56,Player18,Player19,0.24,0.0,0.34,0.05,-0.009386561133661098,0.016126674644430756,0.564003546088143,0.06441838945518585,0.0,0.0,0.07985957062500029,0.0,0.4096592618586453
1,Away,1939.12,1940.72,Player19,Player21,0.35,0.13,0.17,0.25,0.20698893397325419,0.9747481673572448,0.3023243291566195,0.04335357194049875,0.0,2.0,0.13520817282988803,4.0,0.8528926718586017
1,Home,1943.08,1943.68,Player8,Player12,0.19,0.18,0.2,0.29,0.04381567552203158,0.45011726754263426,0.8271033792700887,0.04628752963812173,0.0,1.0,0.18408935028641246,0.0,0.45707670646045034
1,Home,1944.52,1945.32,Player12,Player6,0.21,0.3,0.24,0.45,0.05328034830198902,0.4307706772721613,0.7616429609731845,0.03766335088650504,0.0,2.0,0.19121323175974034,1.0,0.5067394129146641
1,Home,1946.84,1948.16,Player6,Player12,0.26,0.46,0.35,0.44,0.08831693573125265,0.9630410736257315,0.6527633568147035,0.04193151797872333,0.0,1.0,0.06984503376736168,2.0,0.6572136438710134
1,Home,1950.68,1952.28,Player12,Player7,0.39,0.65,0.47,0.86,-0.012530788204077492,0.1225515467926385,0.6407027391856539,0.15537246731644574,0.0,0.0,0.14045128158903442,1.0,0.3758907305103659
1,Home,2043.28,2044.68,Player7,Player9,0.41,1.01,0.5,0.86,0.1637549123038351,0.9499875133081819,0.6161168720299746,0.020466426165796508,0.0,1.0,0.12494896917524835,3.0,0.7418612797110076
1,Away,2049.0,2049.04,Player20,Player19,0.57,0.87,0.55,0.89,0.005318367079777286,0.20809681783021103,0.674240313241503,0.007770302439416291,1.0,1.0,0.7071067811871894,2.0,0.4849813523968887
1,Home,2058.44,2058.92,Player7,Player12,0.54,1.01,0.51,0.91,0.047898879549179374,0.518788924786301,0.6389053137985315,0.02098588335048111,0.0,1.0,0.21750638560229485,0.0,0.531924449862094
1,Home,2058.92,2060.0,Player12,Player7,0.51,0.91,0.53,1.0,-0.047316224773378934,-0.46006156769677703,0.6862215385719105,0.04623108586222043,0.0,1.0,0.08536615238234728,2.0,0.35157408465289597
1,Home,2060.56,2061.08,Player7,Player12,0.53,1.0,0.48,0.96,-0.008040659736480826,-0.07965295406584799,0.6942621983083913,0.03085483430517819,0.0,2.0,0.12313700456602074,0.0,0.38683566473964204
1,Home,2061.72,2063.24,Player12,Player2,0.48,0.97,0.33,0.95,-0.10616559460424058,-0.6467387725543827,0.8070935509592428,0.1376165197205626,0.0,0.0,0.0995575391475114,0.0,0.15107689999198218
1,Home,2065.2,2066.88,Player2,Player3,0.31,0.86,0.24,0.51,0.018201519637976227,0.27970868698043017,0.7600657866263946,0.09025542642966128,0.0,0.0,0.21245914639966257,0.0,0.40487497612428625
1,Home,2074.12,2074.72,Player6,Player12,0.42,0.57,0.42,0.73,-0.039730232833118606,-0.11981887834110834,0.6239390995922599,0.09234525867633912,0.0,0.0,0.26666666666670713,0.0,0.34446733171320437
1,Home,2076.28,2078.28,Player12,Player7,0.45,0.81,0.59,0.98,7.920062311872478e-05,0.1747686910713196,0.6312685640834652,0.16319839459994695,0.0,0.0,0.11011357772772616,2.0,0.41386038814777715
1,Home,2079.16,2080.04,Player7,Player12,0.61,0.97,0.55,0.86,0.0344560780151425,0.369808184196076,0.5762811813689563,0.09256420582492988,0.0,0.0,0.14238595552431943,0.0,0.46776065547288204
1,Home,2081.04,2081.92,Player12,Player6,0.57,0.84,0.58,0.69,0.08720158008198542,0.6710322664410715,0.4609772228646444,0.07284422077282444,0.0,0.0,0.17083291339058007,0.0,0.582460580163503
1,Home,2081.92,2082.84,Player6,Player12,0.58,0.69,0.59,0.8,-0.04705820897057722,-0.32798090446176476,0.5080354318352216,0.04842957154466685,0.0,1.0,0.1200582719259391,0.0,0.36048337352466286
1,Home,2083.6,2086.8,Player12,Player4,0.59,0.79,0.59,0.12,-0.05682181319535862,0.5774630043915394,0.5590169943749475,0.15250771128044643,0.0,0.0,0.20937499999998216,0.0,0.42412456135441895
1,Home,2091.72,2092.76,Player4,Player6,0.71,0.15,0.65,0.23,0.01249200498853359,0.2332013992998138,0.44204072210600687,0.017628956293552923,1.0,1.0,0.09615384615380745,0.0,0.4745813098061894
1,Home,2130.76,2132.04,Player6,Player4,0.62,0.27,0.67,0.16,-0.02962966332902911,-0.11737956270488906,0.4738143096192853,0.1066621812077739,0.0,0.0,0.0943987966687264,1.0,0.3993368765136128
1,Home,2132.88,2133.88,Player4,Player8,0.7,0.18,0.8,0.03,-0.07214946757565915,-0.22762648845632613,0.5107837115648853,0.12384218384702361,0.0,0.0,0.1802775637731995,2.0,0.36997190788349715
1,Home,2138.44,2139.24,Player8,Player12,0.81,0.32,0.71,0.51,-0.028447316004890255,0.2704830850316564,0.2901723625709382,0.0753561410901594,0.0,0.0,0.26838638191989017,0.0,0.5032197141104701
1,Home,2140.08,2140.96,Player12,Player10,0.72,0.55,0.75,0.68,-0.023629182948429417,0.050067729194130085,0.3080584360149873,0.0725460881095598,0.0,0.0,0.15160981891050773,0.0,0.4650422277317283
1,Home,2142.04,2144.16,Player10,Player7,0.78,0.7,0.97,0.77,0.025659820802247546,0.4617634149986659,0.2716615541441225,0.06658004580953666,0.0,0.0,0.09551158835527182,7.0,0.7557196224682956
1,Home,2144.16,2145.36,Player7,Player8,0.97,0.77,0.95,0.5,0.22166155414412247,0.9829970722086461,0.050000000000000044,0.0048984181120031,2.0,3.0,0.22561643951129676,0.0,0.7588247416168259
1,Home,2145.36,2147.04,Player8,Player6,0.95,0.5,0.85,0.39,-0.13601075237738272,-0.6725823084321914,0.18601075237738277,0.06070068286271579,0.0,0.0,0.08848850444833305,0.0,0.3297851254895302
